seq,rei_id,risk_id,cause_id,acause,study_id,bundle_id,bundle_version_id,risk_type,risk_unit,ln_rr,ln_rr_se,ref_risk_lower,ref_risk_upper,alt_risk_lower,alt_risk_upper,cov_incidence,cov_age
77,102,drugs_alcohol,423,neo_larynx,364113,9023,0,continuous,gday,0.048790164169432,0.142759129575363,0.1,9,10,29,0,0
78,102,drugs_alcohol,423,neo_larynx,364113,9023,0,continuous,gday,0.0769610411361284,0.210887391118487,0.1,9,30,49,0,0
79,102,drugs_alcohol,423,neo_larynx,364113,9023,0,continuous,gday,0.494696241836107,0.243752919649856,0.1,9,50,75,0,0
80,102,drugs_alcohol,423,neo_larynx,543206,9023,0,continuous,gday,-0.105360515657826,0.364986256043552,0,0,1,14,1,0
81,102,drugs_alcohol,423,neo_larynx,543206,9023,0,continuous,gday,0.29266961396282,0.310951248846833,0,0,15,48,1,0
82,102,drugs_alcohol,423,neo_larynx,543206,9023,0,continuous,gday,0.867100487683383,0.34452518165106,0,0,49,73.5,1,0
83,102,drugs_alcohol,423,neo_larynx,543206,9023,0,continuous,gday,-0.2484613592985,0.337182612240388,0,0,1,14,1,0
84,102,drugs_alcohol,423,neo_larynx,543206,9023,0,continuous,gday,0.0582689081239758,0.285774171602366,0,0,15,48,1,0
85,102,drugs_alcohol,423,neo_larynx,543206,9023,0,continuous,gday,0.322083499169113,0.338853852925903,0,0,49,73.5,1,0
86,102,drugs_alcohol,423,neo_larynx,543208,9023,0,continuous,gday,0.376585408557514,0.0377952811576841,0,0,1,30,0,1
87,102,drugs_alcohol,423,neo_larynx,543208,9023,0,continuous,gday,1.21378451170993,0.0471761170682832,0,0,30,45,0,1
88,102,drugs_alcohol,423,neo_larynx,543463,9023,0,continuous,gday,0.048790164169432,0.101449736649518,0,0,0,12.2,0,1
89,102,drugs_alcohol,423,neo_larynx,543463,9023,0,continuous,gday,0.683096844706444,0.0950010831243052,0,0,12.2,24.4,0,1
90,102,drugs_alcohol,423,neo_larynx,543463,9023,0,continuous,gday,1.24415459395877,0.102234494150702,0,0,36.6,48.8,0,1
91,102,drugs_alcohol,423,neo_larynx,543463,9023,0,continuous,gday,2.24283508858827,0.093156571003498,0,0,61,91.5,0,1
92,102,drugs_alcohol,423,neo_larynx,439731,9023,0,continuous,gday,-0.261364764134408,0.389915522933784,0,0,1,13,0,0
93,102,drugs_alcohol,423,neo_larynx,439731,9023,0,continuous,gday,-0.150822889734584,0.463084175162819,0,0,14,42,0,0
94,102,drugs_alcohol,423,neo_larynx,439731,9023,0,continuous,gday,1.23547147138531,0.317008579551619,0,0,43,64.5,0,0
95,102,drugs_alcohol,423,neo_larynx,534509,9023,0,continuous,gday,0.506817602368452,0.182262742354277,0,25,26,75,0,1
96,102,drugs_alcohol,423,neo_larynx,534509,9023,0,continuous,gday,1.26976054486394,0.199592758941507,0,25,76,114,0,1
97,102,drugs_alcohol,423,neo_larynx,446843,9023,0,continuous,gday,0.412308306590159,0.197288216599184,0,0,25,75,0,1
98,102,drugs_alcohol,423,neo_larynx,446843,9023,0,continuous,gday,1.2947271675944,0.209310325860739,0,0,75,112.5,0,1
99,102,drugs_alcohol,423,neo_larynx,543699,9023,0,continuous,gday,-0.798507696217772,0.410570896029107,0.122,10.98,12.2,35.38,0,0
100,102,drugs_alcohol,423,neo_larynx,543699,9023,0,continuous,gday,-0.400477566597125,0.623047713104389,0.122,10.98,36.6,59.78,0,0
101,102,drugs_alcohol,423,neo_larynx,543699,9023,0,continuous,gday,-0.653926467406664,0.84077471071539,0.122,10.98,61,91.5,0,0
102,102,drugs_alcohol,423,neo_larynx,543699,9023,0,continuous,gday,0.182321556793955,0.146776567577439,0.122,10.98,12.2,35.38,0,0
103,102,drugs_alcohol,423,neo_larynx,543699,9023,0,continuous,gday,0.182321556793955,0.220662611603726,0.122,10.98,36.6,59.78,0,0
104,102,drugs_alcohol,423,neo_larynx,543699,9023,0,continuous,gday,0.636576829071551,0.264309166246626,0.122,10.98,61,91.5,0,0
105,102,drugs_alcohol,423,neo_larynx,543701,9023,0,continuous,gday,0.262364264467491,0.199264273853547,0,24,25,74,0,0
106,102,drugs_alcohol,423,neo_larynx,543701,9023,0,continuous,gday,0.8754687373539,0.213859487348072,0,24,75,112.5,0,0
107,102,drugs_alcohol,423,neo_larynx,446817,9023,0,continuous,gday,-0.415515443961666,0.293687760753452,0,0,0.3,20,0,0
108,102,drugs_alcohol,423,neo_larynx,446817,9023,0,continuous,gday,0.131028262406404,0.289255211098359,0,0,20,50,0,0
109,102,drugs_alcohol,423,neo_larynx,446817,9023,0,continuous,gday,0.924258901523332,0.293103616023909,0,0,50,80,0,0
110,102,drugs_alcohol,423,neo_larynx,446817,9023,0,continuous,gday,1.13783300182139,0.312808404533882,0,0,80,120,0,0
111,102,drugs_alcohol,423,neo_larynx,446817,9023,0,continuous,gday,1.43270073393405,0.333251840466703,0,0,120,180,0,0
112,102,drugs_alcohol,423,neo_larynx,543451,9023,0,continuous,gday,0.920282753143692,0.0710370962619533,0,30,40,60,0,0
113,102,drugs_alcohol,423,neo_larynx,543695,9023,0,continuous,gday,1.00430160919687,0.101147050542195,0,38.5714285714286,40,78.5714285714286,0,1
114,102,drugs_alcohol,423,neo_larynx,543695,9023,0,continuous,gday,1.93585981320181,0.115302327485474,0,38.5714285714286,80,120,0,1
115,102,drugs_alcohol,423,neo_larynx,543684,9023,0,continuous,gday,-0.562118918153541,0.282822098092248,0,0,14,28,0,1
116,102,drugs_alcohol,423,neo_larynx,543684,9023,0,continuous,gday,0.940007258491471,0.27681085956668,0,0,42,63,0,1
