seq,rei_id,risk_id,cause_id,acause,study_id,bundle_id,bundle_version_id,risk_type,risk_unit,ln_rr,ln_rr_se,ref_risk_lower,ref_risk_upper,alt_risk_lower,alt_risk_upper,cov_incidence,cov_age
12,102,drugs_alcohol,976,diabetes_typ2,309583,9023,0,continuous,gday,-0.061875404,0.107871646,0,0,19.8,37.71428571,0,1
13,102,drugs_alcohol,976,diabetes_typ2,309586,9023,0,continuous,gday,0.542324291,0.33507194,0,21.35714286,21.35714286,42.71428571,0,1
14,102,drugs_alcohol,976,diabetes_typ2,309584,9023,0,continuous,gday,-0.210721031,0.145728919,0,0,1,76,0,1
15,102,drugs_alcohol,976,diabetes_typ2,309584,9023,0,continuous,gday,-0.061875404,0.149945578,0,0,77,153,0,1
16,102,drugs_alcohol,976,diabetes_typ2,295304,9023,0,continuous,gday,-0.223143551,0.172308062,0,0,22.966884,39.462,0,1
17,102,drugs_alcohol,976,diabetes_typ2,309582,9023,0,continuous,gday,-0.105360516,0.383693213,0.01,1.49,8.76,13.14,0,1
18,102,drugs_alcohol,976,diabetes_typ2,309586,9023,0,continuous,gday,0.631271777,0.387529407,0,21.35714286,64.07142857,106.7857143,0,1
19,102,drugs_alcohol,976,diabetes_typ2,255356,9023,0,continuous,gday,0.039220713,0.10243261,1.142857143,21.576,21.576,32.364,0,1
20,102,drugs_alcohol,976,diabetes_typ2,309582,9023,0,continuous,gday,-0.418710335,0.556596058,0,0,0.01,1.49,0,1
21,102,drugs_alcohol,976,diabetes_typ2,122064,9023,0,continuous,gday,0.09531018,0.259839179,0,11.6689134,23.3378268,35.0067402,0,1
22,102,drugs_alcohol,976,diabetes_typ2,122064,9023,0,continuous,gday,-0.262364264,0.160359352,0,0,0,11.6689134,0,1
23,102,drugs_alcohol,976,diabetes_typ2,309590,9023,0,continuous,gday,-0.336472237,0.334741426,0.142857143,8.828571437,8.842857152,17.52857145,0,1
24,102,drugs_alcohol,976,diabetes_typ2,122064,9023,0,continuous,gday,-0.994252273,0.426036361,0,11.6689134,11.6689134,23.3378268,0,1
25,102,drugs_alcohol,976,diabetes_typ2,249643,9023,0,continuous,gday,0.322083499,0.248328864,0,0,1.571428571,20.42857142,0,1
26,102,drugs_alcohol,976,diabetes_typ2,309582,9023,0,continuous,gday,-0.78845736,0.504713049,0,0,0.01,6.79,0,1
27,102,drugs_alcohol,976,diabetes_typ2,309583,9023,0,continuous,gday,-0.061875404,0.107871646,0,0,19.8,37.71428571,0,1
28,102,drugs_alcohol,976,diabetes_typ2,309582,9023,0,continuous,gday,-0.733969175,0.417757344,0.01,1.49,1.5,4.71,0,1
29,102,drugs_alcohol,976,diabetes_typ2,309583,9023,0,continuous,gday,-0.235722334,0.121947908,0,0,0.942857143,18.85714286,0,1
30,102,drugs_alcohol,976,diabetes_typ2,295304,9023,0,continuous,gday,-0.020202707,0.153033083,0,0,0.078924,14.99556,0,1
31,102,drugs_alcohol,976,diabetes_typ2,295304,9023,0,continuous,gday,0.076961041,0.146776568,0,0,15.074484,22.88796,0,1
32,102,drugs_alcohol,976,diabetes_typ2,309609,9023,0,continuous,gday,-0.356674944,0.104922456,0,0,10,18.57142858,0,1
33,102,drugs_alcohol,976,diabetes_typ2,309609,9023,0,continuous,gday,-0.342490309,0.156404202,0,0,20.00000001,30.00000001,0,1
34,102,drugs_alcohol,976,diabetes_typ2,309610,9023,0,continuous,gday,-0.15082289,0.026566393,0,0,1,24,0,1
35,102,drugs_alcohol,976,diabetes_typ2,309610,9023,0,continuous,gday,-0.061875404,0.043526918,0,0,25,49,0,1
36,102,drugs_alcohol,976,diabetes_typ2,309585,9023,0,continuous,gday,-0.116533816,0.227403741,0,0,40,60,0,1
37,102,drugs_alcohol,976,diabetes_typ2,309592,9023,0,continuous,gday,-0.579818495,0.077343433,0,0,5.1,10,0,1
38,102,drugs_alcohol,976,diabetes_typ2,309583,9023,0,continuous,gday,0.148420005,0.124069583,0,0,38.65714286,57.98571429,0,1
39,102,drugs_alcohol,976,diabetes_typ2,309583,9023,0,continuous,gday,-0.094310679,0.127421954,0,0,0.342857143,6.857142857,0,1
40,102,drugs_alcohol,976,diabetes_typ2,165634,9023,0,continuous,gday,-0.094310679,0.107990491,0,0,17.14285714,25.71428571,0,1
41,102,drugs_alcohol,976,diabetes_typ2,165634,9023,0,continuous,gday,-0.223143551,0.086378103,0,0,5.714285714,17.14285714,0,1
42,102,drugs_alcohol,976,diabetes_typ2,309586,9023,0,continuous,gday,-0.058268908,0.415941664,0,14.78571429,0,21.35714286,0,1
43,102,drugs_alcohol,976,diabetes_typ2,309586,9023,0,continuous,gday,0.292669614,0.367955058,0,21.35714286,14.78571429,29.57142857,0,1
44,102,drugs_alcohol,976,diabetes_typ2,309586,9023,0,continuous,gday,0.858661619,0.389300077,0,21.35714286,44.35714286,73.92857143,0,1
45,102,drugs_alcohol,976,diabetes_typ2,309611,9023,0,continuous,gday,-0.356674944,0.412211429,0,0,25,37.5,0,1
46,102,drugs_alcohol,976,diabetes_typ2,309587,9023,0,continuous,gday,-0.086177696,0.180114945,0,0,0.01,4.9,0,1
47,102,drugs_alcohol,976,diabetes_typ2,309587,9023,0,continuous,gday,0.301105093,0.159728691,0,0,0.01,4.9,0,1
48,102,drugs_alcohol,976,diabetes_typ2,309592,9023,0,continuous,gday,-0.527632742,0.060819139,0,0,10,15,0,1
49,102,drugs_alcohol,976,diabetes_typ2,309594,9023,0,continuous,gday,-0.061875404,0.363171437,0.1,19.9,20,30,0,1
50,102,drugs_alcohol,976,diabetes_typ2,309594,9023,0,continuous,gday,0.722705983,0.199631063,0.1,39.9,40,60,0,1
51,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.051293294,0.053905381,0,0,0,10,0,1
52,102,drugs_alcohol,976,diabetes_typ2,309609,9023,0,continuous,gday,-0.174353387,0.051496468,0,0,1.428571429,4.285714287,0,1
53,102,drugs_alcohol,976,diabetes_typ2,309609,9023,0,continuous,gday,-0.510825624,0.087969512,0,0,5.714285716,8.571428574,0,1
54,102,drugs_alcohol,976,diabetes_typ2,309588,9023,0,continuous,gday,0.086177696,0.459964037,0,0,33.8245713,50.73685695,0,1
55,102,drugs_alcohol,976,diabetes_typ2,309590,9023,0,continuous,gday,0.78845736,0.300677295,8.842857152,17.52857145,17.54285716,39.51428575,0,1
56,102,drugs_alcohol,976,diabetes_typ2,309590,9023,0,continuous,gday,0.875468737,0.292125588,8.842857152,17.52857145,39.51428575,59.27142863,0,1
57,102,drugs_alcohol,976,diabetes_typ2,309590,9023,0,continuous,gday,-0.587786665,0.304572058,0,0,8.842857152,17.52857145,0,1
58,102,drugs_alcohol,976,diabetes_typ2,309592,9023,0,continuous,gday,-0.248461359,0.039324153,0,0,0.1,5,0,1
59,102,drugs_alcohol,976,diabetes_typ2,309601,9023,0,continuous,gday,1.650579856,0.545683624,0,0,105,157.5,0,1
60,102,drugs_alcohol,976,diabetes_typ2,309587,9023,0,continuous,gday,-0.162518929,0.125631756,0.01,4.9,5,9.9,0,1
61,102,drugs_alcohol,976,diabetes_typ2,309587,9023,0,continuous,gday,-0.733969175,0.258061457,0.01,4.9,10,14.9,0,1
62,102,drugs_alcohol,976,diabetes_typ2,309587,9023,0,continuous,gday,-0.15082289,0.264792772,0.01,4.9,15,22.5,0,1
63,102,drugs_alcohol,976,diabetes_typ2,309587,9023,0,continuous,gday,-0.020202707,0.195183847,0.01,4.9,5,9.9,0,1
64,102,drugs_alcohol,976,diabetes_typ2,309587,9023,0,continuous,gday,-0.210721031,0.454491607,0.01,4.9,10,15,0,1
65,102,drugs_alcohol,976,diabetes_typ2,309588,9023,0,continuous,gday,0.039220713,0.407293309,0,0,0,33.8245713,0,1
66,102,drugs_alcohol,976,diabetes_typ2,309582,9023,0,continuous,gday,-0.371063681,0.394106988,0.01,1.49,4.72,8.75,0,1
67,102,drugs_alcohol,976,diabetes_typ2,309583,9023,0,continuous,gday,-0.094310679,0.127421954,0,0,0.342857143,6.857142857,0,1
68,102,drugs_alcohol,976,diabetes_typ2,309583,9023,0,continuous,gday,0.173953307,0.126999599,0,0,7.2,13.71428571,0,1
69,102,drugs_alcohol,976,diabetes_typ2,309583,9023,0,continuous,gday,0.058268908,0.163214592,0,0,14.05714286,21.08571429,0,1
70,102,drugs_alcohol,976,diabetes_typ2,309583,9023,0,continuous,gday,-0.235722334,0.121947908,0,0,0.942857143,18.85714286,0,1
71,102,drugs_alcohol,976,diabetes_typ2,309583,9023,0,continuous,gday,-0.061875404,0.107871646,0,0,19.8,37.71428571,0,1
72,102,drugs_alcohol,976,diabetes_typ2,309585,9023,0,continuous,gday,-0.061875404,0.146327048,0,0,0.333333333,1.333333332,0,1
73,102,drugs_alcohol,976,diabetes_typ2,309601,9023,0,continuous,gday,0.019802627,0.530469781,0,0,0,14,0,1
74,102,drugs_alcohol,976,diabetes_typ2,309601,9023,0,continuous,gday,-0.371063681,0.366450027,0,0,14,27.98,0,1
75,102,drugs_alcohol,976,diabetes_typ2,309601,9023,0,continuous,gday,-0.274436846,0.4420309,0,0,28,41.98,0,1
76,102,drugs_alcohol,976,diabetes_typ2,309582,9023,0,continuous,gday,-0.094310679,0.315836331,0.01,6.79,6.8,13.01,0,1
77,102,drugs_alcohol,976,diabetes_typ2,309601,9023,0,continuous,gday,0.113328685,1.025962722,0,0,0,10,0,1
78,102,drugs_alcohol,976,diabetes_typ2,309582,9023,0,continuous,gday,-0.162518929,0.318771254,0.01,6.79,13.02,22.13,0,1
79,102,drugs_alcohol,976,diabetes_typ2,309586,9023,0,continuous,gday,0.542324291,0.418502168,0,21.35714286,24.64285714,41.07142857,0,1
80,102,drugs_alcohol,976,diabetes_typ2,309596,9023,0,continuous,gday,-0.105360516,0.216147413,0,5,30,45,0,1
81,102,drugs_alcohol,976,diabetes_typ2,309596,9023,0,continuous,gday,-0.356674944,0.258061457,0,5,5,19.9,0,1
82,102,drugs_alcohol,976,diabetes_typ2,309596,9023,0,continuous,gday,0.470003629,0.376506765,0,5,20,30,0,1
83,102,drugs_alcohol,976,diabetes_typ2,309597,9023,0,continuous,gday,-0.415515444,0.269116639,0,0,0.142857143,12.85714287,0,1
84,102,drugs_alcohol,976,diabetes_typ2,309611,9023,0,continuous,gday,0,0.09218617,0,0,25,40,0,1
85,102,drugs_alcohol,976,diabetes_typ2,309612,9023,0,continuous,gday,0.223143551,0.33001859,0,0,24,36,0,1
86,102,drugs_alcohol,976,diabetes_typ2,309612,9023,0,continuous,gday,-0.755022584,0.296108181,0,0,0,12,0,1
87,102,drugs_alcohol,976,diabetes_typ2,309583,9023,0,continuous,gday,0.058268908,0.163214592,0,0,14.05714286,21.08571429,0,1
88,102,drugs_alcohol,976,diabetes_typ2,309583,9023,0,continuous,gday,-0.235722334,0.121947908,0,0,0.942857143,18.85714286,0,1
89,102,drugs_alcohol,976,diabetes_typ2,309601,9023,0,continuous,gday,-0.616186139,0.210000079,0,0,0,10,0,1
90,102,drugs_alcohol,976,diabetes_typ2,309601,9023,0,continuous,gday,-0.562118918,0.259422005,0,0,10,19.9,0,1
91,102,drugs_alcohol,976,diabetes_typ2,309601,9023,0,continuous,gday,-0.776528789,0.331449741,0,0,20,30,0,1
92,102,drugs_alcohol,976,diabetes_typ2,309601,9023,0,continuous,gday,0.122217633,0.216639414,0,0,0,35,0,1
93,102,drugs_alcohol,976,diabetes_typ2,309601,9023,0,continuous,gday,-0.198450939,0.411946113,0,0,35,69.95,0,1
94,102,drugs_alcohol,976,diabetes_typ2,309601,9023,0,continuous,gday,0.451075619,0.605348441,0,0,70,104.95,0,1
95,102,drugs_alcohol,976,diabetes_typ2,309583,9023,0,continuous,gday,0.058268908,0.163214592,0,0,14.05714286,21.08571429,0,1
96,102,drugs_alcohol,976,diabetes_typ2,309583,9023,0,continuous,gday,-0.235722334,0.121947908,0,0,0.942857143,18.85714286,0,1
97,102,drugs_alcohol,976,diabetes_typ2,309583,9023,0,continuous,gday,0.058268908,0.163214592,0,0,14.05714286,21.08571429,0,1
98,102,drugs_alcohol,976,diabetes_typ2,309583,9023,0,continuous,gday,0.148420005,0.124069583,0,0,38.65714286,57.98571429,0,1
99,102,drugs_alcohol,976,diabetes_typ2,309585,9023,0,continuous,gday,-0.356674944,0.130312659,0,0,2.857142858,10,0,1
100,102,drugs_alcohol,976,diabetes_typ2,309586,9023,0,continuous,gday,-0.488580015,0.369301864,0,1.642857143,0,21.35714286,0,1
101,102,drugs_alcohol,976,diabetes_typ2,309586,9023,0,continuous,gday,-0.97455964,0.396382965,1.642857143,3.285714286,0,21.35714286,0,1
102,102,drugs_alcohol,976,diabetes_typ2,309586,9023,0,continuous,gday,-1.316408234,0.488117342,4.928571429,8.214285714,0,21.35714286,0,1
103,102,drugs_alcohol,976,diabetes_typ2,309586,9023,0,continuous,gday,-0.392042088,0.419820322,0,8.214285714,0,21.35714286,0,1
104,102,drugs_alcohol,976,diabetes_typ2,309586,9023,0,continuous,gday,0.476234179,0.390038434,0,21.35714286,8.214285714,16.42857143,0,1
105,102,drugs_alcohol,976,diabetes_typ2,309596,9023,0,continuous,gday,-0.223143551,0.154626481,0,5,5,29.9,0,1
106,102,drugs_alcohol,976,diabetes_typ2,309594,9023,0,continuous,gday,-0.412109651,0.251938714,0,0,0.1,19.9,0,1
107,102,drugs_alcohol,976,diabetes_typ2,309594,9023,0,continuous,gday,-0.463734016,0.257093327,0,0,0.1,39.9,0,1
108,102,drugs_alcohol,976,diabetes_typ2,309595,9023,0,continuous,gday,0.198850859,0.24297714,0,1.285714286,54.00000001,81.00000002,0,1
109,102,drugs_alcohol,976,diabetes_typ2,309595,9023,0,continuous,gday,-0.15082289,0.195573888,0,1.285714286,1.285714286,19.28571429,0,1
110,102,drugs_alcohol,976,diabetes_typ2,309595,9023,0,continuous,gday,-0.328504067,0.216921623,0,1.285714286,19.28571429,54.00000001,0,1
111,102,drugs_alcohol,976,diabetes_typ2,309595,9023,0,continuous,gday,-0.104360015,0.308408251,0,0,0,1.285714286,0,1
112,102,drugs_alcohol,976,diabetes_typ2,309595,9023,0,continuous,gday,0.198850859,0.24297714,0,1.285714286,54.00000001,81.00000002,0,1
113,102,drugs_alcohol,976,diabetes_typ2,309595,9023,0,continuous,gday,-0.15082289,0.195573888,0,1.285714286,1.285714286,19.28571429,0,1
114,102,drugs_alcohol,976,diabetes_typ2,309597,9023,0,continuous,gday,-0.616186139,0.367955058,0,0,13.00000001,25.71428574,0,1
115,102,drugs_alcohol,976,diabetes_typ2,309597,9023,0,continuous,gday,-0.235722334,0.361694571,0,0,25.85714288,51.42857148,0,1
116,102,drugs_alcohol,976,diabetes_typ2,309597,9023,0,continuous,gday,0.277631737,0.485455384,0,0,51.42857148,77.14285722,0,1
117,102,drugs_alcohol,976,diabetes_typ2,309601,9023,0,continuous,gday,-0.527632742,0.4817312,0,0,42,63,0,1
118,102,drugs_alcohol,976,diabetes_typ2,309601,9023,0,continuous,gday,-0.010050336,0.335509806,0,0,10,19.98571429,0,1
119,102,drugs_alcohol,976,diabetes_typ2,309601,9023,0,continuous,gday,-0.356674944,0.482537995,0,0,20,29.98571429,0,1
120,102,drugs_alcohol,976,diabetes_typ2,309601,9023,0,continuous,gday,-0.385662481,0.286716861,0,0,30,45,0,1
121,102,drugs_alcohol,976,diabetes_typ2,309602,9023,0,continuous,gday,-0.094310679,0.100010737,0,0,0.142857143,14.2857143,0,1
122,102,drugs_alcohol,976,diabetes_typ2,309602,9023,0,continuous,gday,-0.301105093,0.12587599,0,0,14.2857143,21.42857145,0,1
123,102,drugs_alcohol,976,diabetes_typ2,309602,9023,0,continuous,gday,-0.301105093,0.127613141,0,0,0.142857143,14.2857143,0,1
124,102,drugs_alcohol,976,diabetes_typ2,309602,9023,0,continuous,gday,-1.46967597,0.598099309,0,0,14.2857143,21.42857145,0,1
125,102,drugs_alcohol,976,diabetes_typ2,309603,9023,0,continuous,gday,-0.562118918,0.173693135,0,0,10,20,0,1
126,102,drugs_alcohol,976,diabetes_typ2,309583,9023,0,continuous,gday,-0.094310679,0.127421954,0,0,0.342857143,6.857142857,0,1
127,102,drugs_alcohol,976,diabetes_typ2,309583,9023,0,continuous,gday,0.173953307,0.126999599,0,0,7.2,13.71428571,0,1
128,102,drugs_alcohol,976,diabetes_typ2,309583,9023,0,continuous,gday,0.058268908,0.163214592,0,0,14.05714286,21.08571429,0,1
129,102,drugs_alcohol,976,diabetes_typ2,309583,9023,0,continuous,gday,-0.235722334,0.121947908,0,0,0.942857143,18.85714286,0,1
130,102,drugs_alcohol,976,diabetes_typ2,309583,9023,0,continuous,gday,-0.061875404,0.107871646,0,0,19.8,37.71428571,0,1
131,102,drugs_alcohol,976,diabetes_typ2,309583,9023,0,continuous,gday,0.148420005,0.124069583,0,0,38.65714286,57.98571429,0,1
132,102,drugs_alcohol,976,diabetes_typ2,309583,9023,0,continuous,gday,-0.094310679,0.127421954,0,0,0.342857143,6.857142857,0,1
133,102,drugs_alcohol,976,diabetes_typ2,309583,9023,0,continuous,gday,0.173953307,0.126999599,0,0,7.2,13.71428571,0,1
134,102,drugs_alcohol,976,diabetes_typ2,309583,9023,0,continuous,gday,0.058268908,0.163214592,0,0,14.05714286,21.08571429,0,1
135,102,drugs_alcohol,976,diabetes_typ2,309583,9023,0,continuous,gday,-0.235722334,0.121947908,0,0,0.942857143,18.85714286,0,1
136,102,drugs_alcohol,976,diabetes_typ2,309583,9023,0,continuous,gday,-0.061875404,0.107871646,0,0,19.8,37.71428571,0,1
137,102,drugs_alcohol,976,diabetes_typ2,309583,9023,0,continuous,gday,0.148420005,0.124069583,0,0,38.65714286,57.98571429,0,1
138,102,drugs_alcohol,976,diabetes_typ2,309583,9023,0,continuous,gday,-0.094310679,0.127421954,0,0,0.342857143,6.857142857,0,1
139,102,drugs_alcohol,976,diabetes_typ2,309583,9023,0,continuous,gday,0.173953307,0.126999599,0,0,7.2,13.71428571,0,1
140,102,drugs_alcohol,976,diabetes_typ2,309583,9023,0,continuous,gday,-0.061875404,0.107871646,0,0,19.8,37.71428571,0,1
141,102,drugs_alcohol,976,diabetes_typ2,309583,9023,0,continuous,gday,0.148420005,0.124069583,0,0,38.65714286,57.98571429,0,1
142,102,drugs_alcohol,976,diabetes_typ2,309583,9023,0,continuous,gday,-0.094310679,0.127421954,0,0,0.342857143,6.857142857,0,1
143,102,drugs_alcohol,976,diabetes_typ2,309583,9023,0,continuous,gday,0.173953307,0.126999599,0,0,7.2,13.71428571,0,1
144,102,drugs_alcohol,976,diabetes_typ2,309583,9023,0,continuous,gday,0.058268908,0.163214592,0,0,14.05714286,21.08571429,0,1
145,102,drugs_alcohol,976,diabetes_typ2,309583,9023,0,continuous,gday,-0.235722334,0.121947908,0,0,0.942857143,18.85714286,0,1
146,102,drugs_alcohol,976,diabetes_typ2,309583,9023,0,continuous,gday,-0.061875404,0.107871646,0,0,19.8,37.71428571,0,1
147,102,drugs_alcohol,976,diabetes_typ2,309583,9023,0,continuous,gday,0.148420005,0.124069583,0,0,38.65714286,57.98571429,0,1
148,102,drugs_alcohol,976,diabetes_typ2,309583,9023,0,continuous,gday,-0.094310679,0.127421954,0,0,0.342857143,6.857142857,0,1
149,102,drugs_alcohol,976,diabetes_typ2,309583,9023,0,continuous,gday,0.173953307,0.126999599,0,0,7.2,13.71428571,0,1
150,102,drugs_alcohol,976,diabetes_typ2,432406,9023,0,continuous,gday,-0.198450939,0.14626173,1.428571429,2.857142858,20.00000001,30.00000001,0,1
151,102,drugs_alcohol,976,diabetes_typ2,432406,9023,0,continuous,gday,-0.139262067,0.081864214,1.428571429,2.857142858,4.285714287,20.00000001,0,1
152,102,drugs_alcohol,976,diabetes_typ2,432406,9023,0,continuous,gday,-0.336472237,0.06181466,0,1.428571429,1.428571429,2.857142858,0,1
153,102,drugs_alcohol,976,diabetes_typ2,432406,9023,0,continuous,gday,-0.328504067,0.077470004,1.428571429,4.285714287,30.00000001,45.00000001,0,1
154,102,drugs_alcohol,976,diabetes_typ2,432406,9023,0,continuous,gday,-0.030459207,0.055158956,1.428571429,4.285714287,5.714285716,30.00000001,0,1
155,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.139262067,0.067445538,0,0,10,15,0,1
156,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.127833372,0.092729824,0,0,0,10,0,1
157,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.415515444,0.141297223,0,0,10,15,0,1
158,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.051293294,0.053905381,0,0,0,10,0,1
159,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.139262067,0.067445538,0,0,10,15,0,1
160,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.127833372,0.092729824,0,0,0,10,0,1
161,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.415515444,0.141297223,0,0,10,15,0,1
162,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.051293294,0.053905381,0,0,0,10,0,1
163,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.139262067,0.067445538,0,0,10,15,0,1
164,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.127833372,0.092729824,0,0,0,10,0,1
165,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.415515444,0.141297223,0,0,10,15,0,1
166,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.051293294,0.053905381,0,0,0,10,0,1
167,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.139262067,0.067445538,0,0,10,15,0,1
168,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.127833372,0.092729824,0,0,0,10,0,1
169,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.415515444,0.141297223,0,0,10,15,0,1
170,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.051293294,0.053905381,0,0,0,10,0,1
171,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.139262067,0.067445538,0,0,10,15,0,1
172,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.127833372,0.092729824,0,0,0,10,0,1
173,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.415515444,0.141297223,0,0,10,15,0,1
174,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.051293294,0.053905381,0,0,0,10,0,1
175,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.139262067,0.067445538,0,0,10,15,0,1
176,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.127833372,0.092729824,0,0,0,10,0,1
177,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.415515444,0.141297223,0,0,10,15,0,1
178,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.051293294,0.053905381,0,0,0,10,0,1
179,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.139262067,0.067445538,0,0,10,15,0,1
180,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.127833372,0.092729824,0,0,0,10,0,1
181,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.415515444,0.141297223,0,0,10,15,0,1
182,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.051293294,0.053905381,0,0,0,10,0,1
183,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.139262067,0.067445538,0,0,10,15,0,1
184,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.127833372,0.092729824,0,0,0,10,0,1
185,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.415515444,0.141297223,0,0,10,15,0,1
186,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.051293294,0.053905381,0,0,0,10,0,1
187,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.139262067,0.067445538,0,0,10,15,0,1
188,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.127833372,0.092729824,0,0,0,10,0,1
189,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.415515444,0.141297223,0,0,10,15,0,1
190,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.051293294,0.053905381,0,0,0,10,0,1
191,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.139262067,0.067445538,0,0,10,15,0,1
192,102,drugs_alcohol,976,diabetes_typ2,412105,9023,0,continuous,gday,-0.127833372,0.092729824,0,0,0,10,0,1
193,102,drugs_alcohol,976,diabetes_typ2,309596,9023,0,continuous,gday,-0.09531018,0.130312659,0,0,0,5,0,1
194,102,drugs_alcohol,976,diabetes_typ2,413813,9023,0,continuous,gday,-0.527632742,0.275206546,0,0,20.74285716,31.11428575,0,1
195,102,drugs_alcohol,976,diabetes_typ2,413813,9023,0,continuous,gday,-0.415515444,0.258061457,0,0,0,5.942857149,0,1
196,102,drugs_alcohol,976,diabetes_typ2,413813,9023,0,continuous,gday,-0.755022584,0.255651026,0,0,5.942857149,20.74285716,0,1
197,102,drugs_alcohol,976,diabetes_typ2,413827,9023,0,continuous,gday,0.139262067,0.152116672,1,9,10,19,0,1
198,102,drugs_alcohol,976,diabetes_typ2,413827,9023,0,continuous,gday,0.15082289,0.193557261,0,0,10,19,0,1
199,102,drugs_alcohol,976,diabetes_typ2,413833,9023,0,continuous,gday,0.029558802,0.148838843,0,0,0,5,0,1
200,102,drugs_alcohol,976,diabetes_typ2,413833,9023,0,continuous,gday,0.350656872,0.125251858,0,0,30,45,0,1
201,102,drugs_alcohol,976,diabetes_typ2,309605,9023,0,continuous,gday,-0.223143551,0.300677295,0,0,14.00269608,21.00404412,0,1
202,102,drugs_alcohol,976,diabetes_typ2,309605,9023,0,continuous,gday,-0.356674944,0.258061457,0,0,0,2.000385154,0,1
203,102,drugs_alcohol,976,diabetes_typ2,309605,9023,0,continuous,gday,-0.510825624,0.331449741,0,0,2.000385154,14.00269608,0,1
204,102,drugs_alcohol,976,diabetes_typ2,309605,9023,0,continuous,gday,-0.916290732,0.410570896,0,0,14.00269608,21.00404412,0,1
205,102,drugs_alcohol,976,diabetes_typ2,309605,9023,0,continuous,gday,-0.693147181,0.280258237,0,0,0,2.000385154,0,1
206,102,drugs_alcohol,976,diabetes_typ2,309605,9023,0,continuous,gday,-0.510825624,0.258061457,0,0,2.000385154,14.00269608,0,1
207,102,drugs_alcohol,976,diabetes_typ2,309605,9023,0,continuous,gday,-0.223143551,0.300677295,0,0,14.00269608,21.00404412,0,1
208,102,drugs_alcohol,976,diabetes_typ2,309605,9023,0,continuous,gday,-0.356674944,0.258061457,0,0,0,2.000385154,0,1
209,102,drugs_alcohol,976,diabetes_typ2,309605,9023,0,continuous,gday,-0.510825624,0.331449741,0,0,2.000385154,14.00269608,0,1
210,102,drugs_alcohol,976,diabetes_typ2,309605,9023,0,continuous,gday,-0.916290732,0.410570896,0,0,14.00269608,21.00404412,0,1
211,102,drugs_alcohol,976,diabetes_typ2,309605,9023,0,continuous,gday,-0.693147181,0.280258237,0,0,0,2.000385154,0,1
212,102,drugs_alcohol,976,diabetes_typ2,309605,9023,0,continuous,gday,-0.510825624,0.258061457,0,0,2.000385154,14.00269608,0,1
