seq,rei_id,risk_id,cause_id,acause,study_id,bundle_id,bundle_version_id,risk_type,risk_unit,ln_rr,ln_rr_se,ref_risk_lower,ref_risk_upper,alt_risk_lower,alt_risk_upper,cov_incidence,cov_age
151,102,drugs_alcohol,411,neo_esophageal,298510,9023,0,continuous,gday,1.52822785700856,0.368575493045803,0,0,30,45,0,0
152,102,drugs_alcohol,411,neo_esophageal,309826,9023,0,continuous,gday,-0.162518929497775,0.562533101235544,0,0,0.789,38.661,0,1
153,102,drugs_alcohol,411,neo_esophageal,298520,9023,0,continuous,gday,0.837247524533702,1.03845272872014,0,0,60,90,0,0
154,102,drugs_alcohol,411,neo_esophageal,309843,9023,0,continuous,gday,0.336472236621213,0.449895049046265,0,1,1,10,0,0
155,102,drugs_alcohol,411,neo_esophageal,298507,9023,0,continuous,gday,1.54756250871601,1.13261382794967,0,0,41,61.5,0,1
156,102,drugs_alcohol,411,neo_esophageal,298520,9023,0,continuous,gday,0.0582689081239758,0.741835040623976,0,0,0.142857142857143,19.8571428571429,0,0
157,102,drugs_alcohol,411,neo_esophageal,298513,9023,0,continuous,gday,-0.287682072451781,0.282228146622964,0,0,1.42857142857143,9.98571428571429,0,0
158,102,drugs_alcohol,411,neo_esophageal,309837,9023,0,continuous,gday,0.20294084399669,0.191422670095352,0,0,0,0,0,1
159,102,drugs_alcohol,411,neo_esophageal,298512,9023,0,continuous,gday,1.53471436623816,0.243480229040442,0,0,42.8571428571429,64.2857142857143,0,0
160,102,drugs_alcohol,411,neo_esophageal,309836,9023,0,continuous,gday,1.62334081760309,0.435742204066615,0.142857142857143,21.4285714285714,85.8571428571429,128.785714285714,0,0
161,102,drugs_alcohol,411,neo_esophageal,309835,9023,0,continuous,gday,-0.356674943938732,0.233747635682182,0,0,2,8,0,0
162,102,drugs_alcohol,411,neo_esophageal,309828,9023,0,continuous,gday,1.35840915763035,0.503592098475002,0,0,3.14285714285714,27.9714285714286,0,1
163,102,drugs_alcohol,411,neo_esophageal,309842,9023,0,continuous,gday,0.783901543828409,0.440863945206746,0,7.57142857142857,7.71428571428571,34.5714285714286,0,1
164,102,drugs_alcohol,411,neo_esophageal,309836,9023,0,continuous,gday,0.985816794522765,0.415244003305557,0.142857142857143,21.4285714285714,64.4285714285714,85.7142857142857,0,0
165,102,drugs_alcohol,411,neo_esophageal,309843,9023,0,continuous,gday,0.832909122935104,0.430203814686283,0,1,10,37,0,0
166,102,drugs_alcohol,411,neo_esophageal,309842,9023,0,continuous,gday,1.64287268852034,0.452448644351138,0,7.57142857142857,34.7142857142857,59.1428571428571,0,1
167,102,drugs_alcohol,411,neo_esophageal,542593,9023,0,continuous,gday,0.148420005118273,0.176823260346925,0,0,0.142857142857143,2.14285714285714,0,1
168,102,drugs_alcohol,411,neo_esophageal,542593,9023,0,continuous,gday,-0.083381608939051,0.174853350629091,0,0,2.28571428571429,3.42857142857143,0,1
169,102,drugs_alcohol,411,neo_esophageal,542593,9023,0,continuous,gday,0.524728528934982,0.176823260346925,0,0,10.1428571428571,15.2142857142857,0,1
170,102,drugs_alcohol,411,neo_esophageal,446868,9023,0,continuous,gday,0.29266961396282,0.294587387789583,0,0,0,1.42857142857143,1,0
171,102,drugs_alcohol,411,neo_esophageal,446868,9023,0,continuous,gday,-0.3147107448397,1.01474763927708,0,0,2.85714285714286,4.28571428571429,1,0
172,102,drugs_alcohol,411,neo_esophageal,446868,9023,0,continuous,gday,1.14740245283754,0.337811717468753,0,0,10,30,1,0
173,102,drugs_alcohol,411,neo_esophageal,446868,9023,0,continuous,gday,1.89160480419777,0.417805875014234,0,0,40,60,1,0
174,102,drugs_alcohol,411,neo_esophageal,309734,9023,0,continuous,gday,0.173953307123438,0.126999599040607,0,0,0.142857142857143,19.8571428571429,1,0
175,102,drugs_alcohol,411,neo_esophageal,309734,9023,0,continuous,gday,0.246860077931526,0.127748797936859,0,0,20,39.8571428571429,1,0
176,102,drugs_alcohol,411,neo_esophageal,309734,9023,0,continuous,gday,0.104360015324243,0.141017811955363,0,0,40,59.8571428571429,1,0
177,102,drugs_alcohol,411,neo_esophageal,309734,9023,0,continuous,gday,0.322083499169113,0.171616915543045,0,0,60,99.8571428571429,1,0
178,102,drugs_alcohol,411,neo_esophageal,309734,9023,0,continuous,gday,0.488580014818671,0.193358336897045,0,0,60,99.8571428571429,1,0
179,102,drugs_alcohol,411,neo_esophageal,543112,9023,0,continuous,gday,-0.150822889734584,0.155728434876233,0,0,1.42857142857143,8.57142857142857,0,1
180,102,drugs_alcohol,411,neo_esophageal,543112,9023,0,continuous,gday,0.122217632724249,0.156019722856081,0,0,10,28.5714285714286,0,1
181,102,drugs_alcohol,411,neo_esophageal,543112,9023,0,continuous,gday,0.641853886172395,0.159746861705315,0,0,30,45,0,1
182,102,drugs_alcohol,411,neo_esophageal,543126,9023,0,continuous,gday,0.693147180559945,0.520535348911028,0,0,1,19,0,1
183,102,drugs_alcohol,411,neo_esophageal,543126,9023,0,continuous,gday,4.56257578835567,0.853467902573728,0,0,20,30,0,1
184,102,drugs_alcohol,411,neo_esophageal,440079,9023,0,continuous,gday,0.867100487683383,0.332755567675808,0,0,1,16.4,0,0
185,102,drugs_alcohol,411,neo_esophageal,440079,9023,0,continuous,gday,0.99694863489161,0.305245629616641,0,0,16.5,52.8,0,0
186,102,drugs_alcohol,411,neo_esophageal,440079,9023,0,continuous,gday,1.55180879959746,0.29557208082312,0,0,52.9,79.35,0,0
187,102,drugs_alcohol,411,neo_esophageal,543189,9023,0,continuous,gday,0.131028262406404,0.257051150628159,0,14,15,22.5,1,0
188,102,drugs_alcohol,411,neo_esophageal,439603,9023,0,continuous,gday,1.30019166206648,0.21812201478627,0,69,70,105,0,0
189,102,drugs_alcohol,411,neo_esophageal,543363,9023,0,continuous,gday,0.542324290825362,0.196738661716777,0,0,1,22,0,1
190,102,drugs_alcohol,411,neo_esophageal,543363,9023,0,continuous,gday,1.73518911773966,0.193677248855107,0,0,23,45,0,1
191,102,drugs_alcohol,411,neo_esophageal,543363,9023,0,continuous,gday,2.83085763036376,0.200427196836671,0,0,46,69,0,1
192,102,drugs_alcohol,411,neo_esophageal,543369,9023,0,continuous,gday,-0.544727175441672,0.307931870321985,0,0,0,10,1,0
193,102,drugs_alcohol,411,neo_esophageal,543369,9023,0,continuous,gday,-0.287682072451781,0.295961781037639,0,0,10,20,1,0
194,102,drugs_alcohol,411,neo_esophageal,543369,9023,0,continuous,gday,-0.400477566597125,0.538655575569219,0,0,20,30,1,0
195,102,drugs_alcohol,411,neo_esophageal,543369,9023,0,continuous,gday,0.76080582903376,0.345924565514575,0,0,40,60,1,0
196,102,drugs_alcohol,411,neo_esophageal,543371,9023,0,continuous,gday,0.0295588022415444,0.120685024434475,0,0,1,29,1,0
197,102,drugs_alcohol,411,neo_esophageal,543371,9023,0,continuous,gday,0.357674444271816,0.0852316758485542,0,0,30,59,1,0
198,102,drugs_alcohol,411,neo_esophageal,543371,9023,0,continuous,gday,0.72270598280149,0.0619210930075292,0,0,60,90,1,0
199,102,drugs_alcohol,411,neo_esophageal,543389,9023,0,continuous,gday,0.231111720963387,0.341677918707178,0,0,1,24,0,0
200,102,drugs_alcohol,411,neo_esophageal,543389,9023,0,continuous,gday,1.9154509415706,0.674434119349879,0,0,25,37.5,0,0
201,102,drugs_alcohol,411,neo_esophageal,500795,9023,0,continuous,gday,0.405465108108164,0.239354499641054,0,0,1,99,1,0
202,102,drugs_alcohol,411,neo_esophageal,500795,9023,0,continuous,gday,0.182321556793955,0.28025823690513,0,0,100,249,1,0
203,102,drugs_alcohol,411,neo_esophageal,500795,9023,0,continuous,gday,0.741937344729377,0.27307178869934,0,0,250,375,1,0
204,102,drugs_alcohol,411,neo_esophageal,438828,9023,0,continuous,gday,0.6270073780554,0.297804153306938,0,0,12,149,0,0
205,102,drugs_alcohol,411,neo_esophageal,438828,9023,0,continuous,gday,0.705075751425219,0.28491510627214,0,0,21.4285714285714,32.1428571428571,0,0
206,102,drugs_alcohol,411,neo_esophageal,439502,9023,0,continuous,gday,0.78845736036427,0.233747635682182,0,0,1,19,0,0
207,102,drugs_alcohol,411,neo_esophageal,439502,9023,0,continuous,gday,1.43508452528932,0.231850957496591,0,0,20,49,0,0
208,102,drugs_alcohol,411,neo_esophageal,439502,9023,0,continuous,gday,1.68639895357023,0.25309408374124,0,0,50,99,0,0
209,102,drugs_alcohol,411,neo_esophageal,439502,9023,0,continuous,gday,1.91692261218206,0.260874076961783,0,0,100,150,0,0
210,102,drugs_alcohol,411,neo_esophageal,439530,9023,0,continuous,gday,0.336472236621213,0.220515025807989,0,0,3.28571428571429,16.4285714285714,0,1
211,102,drugs_alcohol,411,neo_esophageal,439530,9023,0,continuous,gday,1.15373158788919,0.20015988607766,0,0,3.28571428571429,6.57142857142857,0,1
212,102,drugs_alcohol,411,neo_esophageal,439530,9023,0,continuous,gday,2.36085400111802,0.192474426432104,0,0,9.85714285714286,14.7857142857143,0,1
213,102,drugs_alcohol,411,neo_esophageal,439646,9023,0,continuous,gday,0.657520002916794,0.148761807486127,0,0,1,40,0,0
214,102,drugs_alcohol,411,neo_esophageal,439646,9023,0,continuous,gday,0.698134722070984,0.144670015220556,0,0,40,80,0,0
215,102,drugs_alcohol,411,neo_esophageal,439646,9023,0,continuous,gday,0.819779831493311,0.138724972450925,0,0,80,135,0,0
216,102,drugs_alcohol,411,neo_esophageal,439646,9023,0,continuous,gday,0.936093359170335,0.143517234266475,0,0,135,202.5,0,0
217,102,drugs_alcohol,411,neo_esophageal,439714,9023,0,continuous,gday,0.418710334858185,0.0251122634727685,0,0,1,29,0,0
218,102,drugs_alcohol,411,neo_esophageal,439714,9023,0,continuous,gday,1.14103300455206,0.0301427583103747,0,0,30,45,0,0
219,102,drugs_alcohol,411,neo_esophageal,440246,9023,0,continuous,gday,-0.150822889734584,0.157918165409751,0,0,1.42857142857143,8.57142857142857,0,1
220,102,drugs_alcohol,411,neo_esophageal,440246,9023,0,continuous,gday,0.122217632724249,0.157681631279855,0,0,10,28.5714285714286,0,1
